,Age,MonthlyIncome,DurationOfPitch,Passport,ProductPitched,PitchSatisfactionScore,NumberOfTrips,NumberOfFollowups,Designation,PreferredPropertyStar,CityTier,MaritalStatus_Unmarried,TotalVisiting,Gender,Occupation_Small Business,Occupation_Salaried,OwnCar,Occupation_Large Business,TypeofContact_Company Invited
1247,0.3023255813953488,-0.03539527570349885,-0.541345325537847,0,2,5,2.0,3.0,0,3.0,3,0,3.0,1,0,0,0,1,0
3280,0.2790697674418605,0.49514811516443463,1.8285512323872872,0,1,3,3.0,5.0,1,5.0,3,0,4.0,0,0,1,0,0,0
2484,0.41860465116279066,-0.5756825294471928,-0.541345325537847,0,0,4,3.0,4.0,2,3.0,1,0,5.0,1,0,1,0,0,0
1383,0.41860465116279066,-1.1362529263200205,-0.04241973439571344,0,0,5,2.0,1.0,2,4.0,1,0,3.0,1,0,1,1,0,1
241,0.32558139534883723,-0.234050765762369,-0.2918825299667802,0,2,4,1.0,3.0,0,3.0,3,0,5.0,1,1,0,1,0,1
3163,0.6976744186046512,-0.13581671962715192,-0.541345325537847,1,2,3,3.0,4.0,0,3.0,3,1,5.0,0,0,1,1,0,0
475,0.18604651162790697,-0.44781918599588794,2.3274768235294205,0,2,3,2.0,3.0,0,4.0,3,0,3.0,1,1,0,1,0,0
1454,0.6279069767441862,-0.7305900637373427,-0.2918825299667802,0,2,1,1.0,3.0,0,3.0,3,1,2.0,0,0,1,1,0,0
3744,0.39534883720930236,0.3883633322198768,-0.04241973439571344,0,2,1,3.0,2.0,0,3.0,3,0,7.0,1,0,0,0,1,0
735,0.6976744186046512,-0.234050765762369,-0.2918825299667802,0,2,2,3.0,4.0,0,3.0,1,1,3.0,1,0,1,0,0,0
2401,0.2790697674418605,-0.7614124871198501,-0.2918825299667802,1,0,3,3.0,3.0,2,5.0,1,1,3.0,1,1,0,0,0,1
3012,0.8837209302325583,2.9854010701266276,-0.7908081211089137,1,4,2,7.0,4.0,4,3.0,1,0,7.0,1,1,0,1,0,0
1829,0.41860465116279066,0.23365465227413007,-0.7908081211089137,0,1,1,5.0,4.0,1,3.0,3,0,2.0,1,1,0,0,0,1
1001,0.45633174702942136,-0.9733912182537395,0.20704306117535332,0,0,3,5.0,3.0,2,3.0,1,1,4.0,0,1,0,0,0,0
1178,0.04651162790697677,-1.141621993618909,-0.9155395188944471,0,0,4,2.0,3.0,2,3.0,3,1,2.0,0,1,0,0,0,0
2967,0.7674418604651162,-0.3231375120550355,2.452208221314954,1,0,2,3.0,3.0,2,3.0,1,0,7.0,1,1,0,1,0,0
2801,0.09302325581395354,-0.5313380106452628,-1.0402709166799804,1,0,5,3.0,5.0,2,4.0,3,1,5.0,0,0,0,1,1,1
4247,0.6046511627906977,1.021913273488706,-0.16715113218124683,0,1,5,2.0,4.0,1,5.0,1,0,4.0,0,0,1,1,0,0
1797,0.4883720930232558,-0.6534345781088726,-0.7908081211089137,1,2,4,5.0,3.0,0,3.0,3,0,3.0,0,1,0,1,0,0
1205,0.32558139534883723,-1.418029532339459,-0.9155395188944471,0,0,3,2.0,3.0,2,4.0,1,1,4.0,1,0,1,1,0,0
2759,0.6046511627906977,-0.47545993986794294,0.20704306117535332,0,0,5,2.0,4.0,2,3.0,1,1,5.0,0,0,1,0,0,1
559,0.4651162790697675,-1.087135903252412,-0.9155395188944471,1,0,4,7.0,3.0,2,3.0,1,0,3.0,1,1,0,0,0,0
672,0.5581395348837209,-0.45338710763917955,0.5812372545319534,0,2,3,1.0,4.0,0,3.0,3,1,3.0,0,1,0,0,0,0
3410,0.9534883720930233,1.0264869234099812,-0.16715113218124683,1,1,4,2.0,5.0,1,5.0,1,0,4.0,0,1,0,1,0,0
590,0.34883720930232565,0.6297725063254508,-0.2918825299667802,0,1,4,1.0,3.0,1,3.0,1,0,2.0,1,1,0,0,0,0
4101,0.8837209302325583,2.7593036805401057,0.7059686523174868,0,4,1,3.0,2.0,4,4.0,1,1,6.0,1,1,0,1,0,0
4405,0.6046511627906977,0.16564646648821058,0.08231166338981993,1,2,3,5.0,4.0,0,3.0,1,0,7.0,1,1,0,1,0,1
1202,0.4651162790697675,-1.0376211714959969,-0.6660767233233803,0,0,5,1.0,3.0,2,3.0,1,0,2.0,0,1,0,0,0,0
111,0.37209302325581395,-0.48719234618773605,-0.2918825299667802,1,2,5,2.0,5.0,0,3.0,1,1,4.0,1,0,1,1,0,1
2653,0.6744186046511628,0.9047880646351779,-1.0402709166799804,0,1,2,2.0,4.0,1,5.0,1,0,5.0,1,1,0,0,0,0
3373,0.2558139534883721,-0.19467760557052086,-0.7908081211089137,1,0,4,3.0,5.0,2,3.0,1,0,4.0,1,0,1,1,0,1
750,0.6046511627906977,0.9537062333583831,2.3274768235294205,1,3,2,4.0,1.0,3,3.0,3,0,3.0,0,1,0,1,0,0
3799,0.4418604651162791,0.13144351925084755,1.0801628456740868,0,2,4,4.0,5.0,0,4.0,3,0,4.0,1,1,0,1,0,0
2909,0.6744186046511628,1.1296923281552802,1.2048942434596204,0,1,3,7.0,4.0,1,3.0,1,0,4.0,0,1,0,1,0,1
1046,0.45633174702942136,-1.0149517762340237,1.3296256412451537,0,0,5,2.0,3.0,2,4.0,1,1,3.0,1,0,1,1,0,0
4610,0.6511627906976744,-0.07934208581662228,-0.541345325537847,0,2,4,3.0,4.0,0,4.0,1,0,4.0,1,0,1,1,0,1
3670,0.34883720930232565,-0.28098039104154154,0.20704306117535332,0,0,1,8.0,4.0,2,3.0,1,0,4.0,1,0,1,0,0,1
1892,0.023255813953488413,-1.1851710950432257,-0.9155395188944471,0,0,3,2.0,4.0,2,3.0,2,1,2.0,1,0,0,0,1,0
3510,0.37209302325581395,-0.20044438155821578,-0.541345325537847,0,0,1,2.0,5.0,2,4.0,1,0,4.0,0,1,0,0,0,0
53,0.39534883720930236,0.27044270598873565,0.20704306117535332,1,1,5,3.0,4.0,1,5.0,1,0,4.0,1,1,0,1,0,1
755,0.6279069767441862,1.814745544624557,0.20704306117535332,0,3,4,4.0,3.0,3,3.0,3,0,3.0,0,0,1,1,0,0
1194,0.6744186046511628,1.4810679547158643,-0.9155395188944471,0,3,1,7.0,1.0,3,4.0,3,0,2.0,0,0,1,0,0,0
472,0.4418604651162791,-0.41301967572531506,-1.1650023144655137,0,2,2,7.0,3.0,0,4.0,1,0,4.0,0,0,1,1,0,0
1052,0.2790697674418605,-1.4416931993234485,-0.2918825299667802,0,0,5,2.0,3.0,2,3.0,1,0,3.0,1,0,0,0,1,1
4785,0.16279069767441867,-0.5241792542467449,1.0801628456740868,0,0,1,3.0,4.0,2,4.0,1,0,7.0,0,0,1,1,0,0
1958,0.45633174702942136,-0.234050765762369,-0.9155395188944471,0,2,1,2.0,3.0,0,3.0,1,0,2.0,0,0,1,0,0,0
236,0.34883720930232565,-1.1567349237935576,-0.9155395188944471,0,0,3,1.0,3.0,2,5.0,1,0,2.0,0,0,1,1,0,0
3869,0.37209302325581395,0.006364136621188566,0.8307000501030202,1,2,1,2.0,4.0,0,3.0,1,0,6.0,0,1,0,1,0,0
3330,0.3023255813953488,-0.2519476567586636,-1.0402709166799804,1,0,4,2.0,4.0,2,4.0,1,0,7.0,1,1,0,1,0,0
674,0.9302325581395349,0.4032774080501223,-0.541345325537847,1,1,5,3.0,4.0,1,4.0,1,0,3.0,0,0,0,1,1,0
2183,0.6279069767441862,-1.2436342722977882,-1.1650023144655137,0,0,5,4.0,3.0,2,3.0,1,0,3.0,0,1,0,1,0,0
3101,0.2790697674418605,-0.46014815534889086,-0.16715113218124683,0,0,5,8.0,5.0,2,3.0,1,0,5.0,0,1,0,1,0,0
3290,0.41860465116279066,1.0793821790212519,-0.7908081211089137,0,1,4,4.0,5.0,1,4.0,1,0,4.0,1,0,1,1,0,0
293,0.18604651162790697,-0.5361105149109413,-0.6660767233233803,1,2,2,2.0,4.0,0,3.0,3,1,3.0,1,1,0,1,0,0
1961,0.5813953488372093,-0.5657398122270291,-0.04241973439571344,1,2,3,4.0,3.0,0,3.0,1,0,5.0,1,1,0,1,0,1
2667,0.4883720930232558,1.1459983843963486,-0.6660767233233803,0,1,2,2.0,4.0,1,3.0,3,0,6.0,1,0,1,1,0,0
2205,0.6976744186046512,-0.234050765762369,-0.2918825299667802,0,2,1,3.0,4.0,0,3.0,1,1,5.0,1,0,1,0,0,0
3393,0.5116279069767442,-0.06204175785353749,1.2048942434596204,0,2,3,2.0,4.0,0,3.0,1,1,4.0,1,0,1,0,0,0
1814,0.39534883720930236,-0.08530771614872049,-0.541345325537847,0,1,3,1.0,3.0,1,4.0,1,1,4.0,1,0,0,1,1,0
2737,0.2093023255813954,0.1952757638042983,-0.541345325537847,1,2,2,3.0,5.0,0,3.0,3,1,5.0,1,1,0,1,0,0
2218,0.18604651162790697,-0.7069263967533532,2.452208221314954,0,2,3,1.0,0.0,0,5.0,3,1,4.0,1,1,0,1,0,1
4876,0.7906976744186046,1.825483679222334,2.3274768235294205,1,2,5,3.0,4.0,0,3.0,3,1,5.0,1,0,1,1,0,0
134,0.18604651162790697,-1.1100041528587885,1.9532826301728206,0,0,4,2.0,3.0,2,3.0,2,0,3.0,0,0,1,1,0,0
588,0.744186046511628,1.812558146836121,-0.9155395188944471,0,3,2,6.0,3.0,3,3.0,1,0,4.0,1,1,0,0,0,0
2442,0.0,-1.3746792852595453,-0.04241973439571344,0,0,5,2.0,3.0,2,3.0,3,1,3.0,1,1,0,0,0,0
817,0.41860465116279066,-0.14814568898015487,1.0801628456740868,0,2,3,3.0,3.0,0,3.0,1,1,3.0,1,0,1,1,0,1
4671,0.39534883720930236,0.9702111439438549,-1.0402709166799804,0,2,5,2.0,2.0,0,3.0,3,0,6.0,1,1,0,0,0,0
4279,0.6744186046511628,0.08192878749443247,-0.16715113218124683,0,2,5,4.0,4.0,0,3.0,1,0,3.0,0,1,0,1,0,1
122,0.8837209302325583,-0.7081195228197729,0.5812372545319534,1,0,5,1.0,0.0,2,4.0,1,0,4.0,0,0,1,1,0,0
2415,0.744186046511628,1.6616276994340364,0.3317744589608867,1,2,3,4.0,3.0,0,3.0,3,1,3.0,1,0,1,1,0,1
1260,0.32558139534883723,-1.1545475260051217,-0.541345325537847,0,0,3,3.0,3.0,2,4.0,1,1,4.0,1,0,0,1,1,1
3175,0.06976744186046513,-0.4466260599294683,0.3317744589608867,1,0,3,3.0,5.0,2,5.0,1,1,6.0,0,1,0,0,0,0
2111,0.32558139534883723,-0.39770789120626304,-0.541345325537847,0,2,3,2.0,3.0,0,4.0,3,0,3.0,1,0,1,1,0,1
2519,0.32558139534883723,-0.08391573573789757,-0.04241973439571344,0,2,5,3.0,4.0,0,3.0,1,1,6.0,0,0,1,0,0,0
4778,0.5581395348837209,-0.5446612517202821,-0.41661392775231354,0,0,3,8.0,5.0,2,5.0,1,0,6.0,1,0,1,0,0,1
2834,0.6046511627906977,1.8871285259873485,0.4565058567464201,0,3,3,3.0,5.0,3,4.0,1,0,5.0,1,0,1,0,0,0
4035,0.37209302325581395,0.25851144532453924,1.703819834601754,0,2,1,2.0,4.0,0,4.0,3,0,5.0,1,1,0,0,0,1
2413,0.45633174702942136,-1.0143552132008138,0.7059686523174868,1,2,1,7.0,5.0,0,3.0,3,0,3.0,1,1,0,0,0,0
809,0.2325581395348838,-0.17280362768616078,-0.7908081211089137,0,1,4,1.0,3.0,1,4.0,1,0,3.0,0,1,0,0,0,0
3371,0.4418604651162791,0.11215464784373003,-0.7908081211089137,1,2,3,2.0,4.0,0,4.0,1,1,4.0,0,0,1,1,0,0
136,0.7674418604651162,0.4227651338016431,-0.16715113218124683,0,1,2,3.0,5.0,1,3.0,1,1,3.0,1,0,1,0,0,1
2105,0.39534883720930236,0.42972503585575766,-0.04241973439571344,1,1,4,2.0,4.0,1,3.0,1,0,5.0,0,0,1,1,0,0
4493,0.39534883720930236,-0.09246647254723832,-0.7908081211089137,0,0,1,3.0,5.0,2,5.0,1,1,4.0,0,1,0,1,0,0
4294,0.16279069767441867,-0.11652784822003441,0.20704306117535332,1,2,1,3.0,4.0,0,3.0,3,0,5.0,0,1,0,0,0,0
3496,0.3023255813953488,-0.7103069206082089,-0.16715113218124683,0,0,5,3.0,0.0,2,3.0,1,0,5.0,1,0,0,0,1,1
2576,0.32558139534883723,-0.05707039924345565,1.454357039030687,1,2,3,5.0,6.0,0,3.0,3,0,5.0,0,0,1,1,0,0
3819,0.34883720930232565,-0.48003358978921823,-0.41661392775231354,1,0,1,5.0,2.0,2,3.0,1,1,5.0,0,0,1,0,0,1
2777,0.6046511627906977,1.021913273488706,-0.16715113218124683,0,1,5,2.0,4.0,1,5.0,1,0,4.0,0,0,1,1,0,0
152,0.813953488372093,-1.2364755158992704,-0.41661392775231354,1,2,5,3.0,3.0,0,3.0,3,0,2.0,1,1,0,0,0,0
3755,0.023255813953488413,-0.6625818779514232,0.7059686523174868,0,0,5,3.0,4.0,2,3.0,1,1,4.0,0,1,0,1,0,1
2995,0.5116279069767442,0.3068330510145347,-0.6660767233233803,0,2,2,2.0,3.0,0,4.0,2,0,4.0,0,0,1,1,0,0
18,0.813953488372093,1.3726923370160802,-0.9155395188944471,0,3,3,3.0,4.0,3,3.0,3,0,3.0,0,0,1,1,0,0
2514,0.9767441860465117,0.12468247154113625,-1.0402709166799804,0,2,5,2.0,5.0,0,3.0,3,1,5.0,0,0,1,1,0,1
3813,0.2558139534883721,0.9958633543718771,0.5812372545319534,1,2,5,5.0,4.0,0,3.0,3,1,5.0,0,1,0,1,0,0
505,0.18604651162790697,-1.166279932324915,-0.41661392775231354,1,0,2,2.0,3.0,2,3.0,1,0,3.0,0,0,1,0,0,0
2461,0.11627906976744184,-0.3800098545543717,0.9554314478885536,1,0,3,3.0,3.0,2,3.0,1,0,5.0,1,1,0,0,0,1
254,0.2558139534883721,-0.31677417303413075,1.3296256412451537,0,2,2,3.0,3.0,0,3.0,3,0,3.0,1,1,0,1,0,0
4561,0.41860465116279066,1.204461561650911,2.078014027958354,0,1,3,5.0,5.0,1,4.0,1,0,6.0,1,0,0,1,1,0
2534,0.5348837209302326,1.7214828570994218,-1.0402709166799804,0,3,2,3.0,5.0,3,4.0,1,0,7.0,1,0,1,1,0,1
3849,0.32558139534883723,1.2299149177345299,0.20704306117535332,0,1,1,6.0,4.0,1,3.0,1,0,5.0,0,1,0,1,0,1
2243,0.41860465116279066,0.06641814863097714,0.3317744589608867,0,1,1,1.0,4.0,1,3.0,1,1,2.0,0,1,0,1,0,0
2498,0.2093023255813954,-0.13700984569357158,1.8285512323872872,1,2,2,2.0,5.0,0,3.0,3,0,4.0,0,1,0,1,0,0
124,0.3023255813953488,-0.46770462043621525,-0.41661392775231354,1,2,3,5.0,5.0,0,3.0,3,0,4.0,1,0,1,1,0,0
2605,0.2325581395348838,-0.5611661623057538,0.08231166338981993,0,0,3,8.0,4.0,2,4.0,1,0,4.0,1,1,0,0,0,1
920,0.37209302325581395,-0.234050765762369,-0.2918825299667802,0,2,3,5.0,3.0,0,4.0,1,0,2.0,0,1,0,1,0,1
1794,0.2790697674418605,-0.5466497951643148,2.3274768235294205,0,2,3,2.0,3.0,0,3.0,1,0,5.0,0,1,0,1,0,0
1149,0.45633174702942136,-0.234050765762369,1.2048942434596204,0,0,1,2.0,4.0,2,5.0,1,0,3.0,1,0,1,0,0,0
833,0.2093023255813954,-1.1901424536533076,-0.41661392775231354,0,0,2,2.0,4.0,2,3.0,1,0,3.0,1,0,1,1,0,0
3130,0.5581395348837209,-0.02485599545012536,-0.2918825299667802,1,0,4,4.0,4.0,2,5.0,1,1,4.0,1,1,0,1,0,0
4188,0.09302325581395354,-0.32134782295540604,-0.6660767233233803,0,0,5,3.0,5.0,2,3.0,1,1,7.0,1,1,0,1,0,0
3050,0.39534883720930236,-0.45597221411642214,0.9554314478885536,0,0,5,3.0,5.0,2,3.0,1,1,6.0,0,0,1,1,0,1
1563,0.6511627906976744,0.4273387837229184,-1.1650023144655137,1,1,1,3.0,4.0,1,5.0,1,0,3.0,1,1,0,1,0,1
3269,0.2790697674418605,0.04176020992497124,-0.04241973439571344,1,2,3,3.0,5.0,0,3.0,1,0,5.0,1,1,0,0,0,0
3655,0.4651162790697675,0.9304402750632002,-1.0402709166799804,0,2,1,3.0,6.0,0,3.0,3,0,5.0,1,1,0,0,0,1
1924,0.2558139534883721,-0.234050765762369,-0.2918825299667802,0,2,5,5.0,3.0,0,3.0,1,0,2.0,1,0,0,1,1,0
4532,0.18604651162790697,-0.282770080141171,-0.7908081211089137,0,0,1,2.0,2.0,2,5.0,1,1,6.0,1,1,0,0,0,0
447,0.39534883720930236,-0.7570376915429781,-0.2918825299667802,0,2,3,1.0,3.0,0,3.0,3,0,2.0,1,1,0,1,0,0
1080,0.6511627906976744,1.6071416090675397,-0.7908081211089137,0,3,4,1.0,3.0,3,4.0,3,0,2.0,0,0,1,1,0,0
3241,0.2093023255813954,-0.49097057873139827,1.5790884368162204,0,0,5,3.0,4.0,2,3.0,1,0,5.0,1,1,0,1,0,0
1422,0.39534883720930236,-1.1660810779805115,0.20704306117535332,1,0,5,1.0,3.0,2,3.0,1,0,2.0,1,1,0,0,0,0
108,0.16279069767441867,-1.120543433112162,-0.2918825299667802,0,0,2,2.0,4.0,2,3.0,1,0,5.0,1,1,0,1,0,0
709,0.3023255813953488,-1.2334927007332213,-0.04241973439571344,1,0,3,1.0,4.0,2,5.0,1,1,2.0,1,1,0,1,0,1
3831,0.2790697674418605,0.10479703710080891,-1.0402709166799804,0,2,3,2.0,4.0,0,5.0,1,0,4.0,1,0,1,1,0,0
4024,0.7906976744186046,0.5245785581361191,-1.0402709166799804,0,1,1,5.0,5.0,1,5.0,1,1,3.0,0,1,0,1,0,1
4116,0.39534883720930236,-0.20501803147949108,0.20704306117535332,1,0,3,3.0,4.0,2,3.0,1,0,5.0,1,1,0,1,0,1
2280,0.6511627906976744,1.7779574909099514,-0.7908081211089137,0,3,1,4.0,3.0,3,3.0,3,0,2.0,1,1,0,1,0,0
4273,0.4418604651162791,0.9650409309893697,-0.6660767233233803,0,1,1,6.0,5.0,1,3.0,3,0,4.0,1,1,0,0,0,1
3116,0.5813953488372093,0.27799917107606004,0.7059686523174868,0,2,3,2.0,5.0,0,3.0,3,1,5.0,0,1,0,0,0,0
321,0.3023255813953488,-0.19427989688171432,-0.2918825299667802,0,2,2,5.0,3.0,0,3.0,3,0,3.0,1,1,0,0,0,0
593,0.41860465116279066,-0.6554231215529054,-1.1650023144655137,0,2,5,1.0,3.0,0,4.0,1,0,2.0,0,0,1,0,0,0
571,0.18604651162790697,-0.234050765762369,-0.2918825299667802,0,0,4,4.0,5.0,2,3.0,1,0,5.0,0,0,1,1,0,0
277,0.4651162790697675,-0.5804550337128713,-0.2918825299667802,1,2,3,2.0,2.0,0,5.0,3,0,2.0,0,1,0,0,0,0
4730,0.5116279069767442,0.38498280836502113,0.08231166338981993,0,2,1,2.0,4.0,0,4.0,1,1,5.0,1,0,1,1,0,1
4123,0.6744186046511628,0.9047880646351779,-1.0402709166799804,0,1,1,2.0,4.0,1,5.0,1,0,7.0,1,1,0,0,0,0
2748,0.5116279069767442,0.9479394573706882,-1.0402709166799804,0,1,3,2.0,3.0,1,3.0,1,0,4.0,1,1,0,1,0,0
2756,0.32558139534883723,-0.4277348972111573,-0.7908081211089137,1,0,4,2.0,4.0,2,3.0,1,0,5.0,1,0,1,1,0,0
4768,0.6511627906976744,-0.07337645548452408,-0.16715113218124683,1,0,3,6.0,4.0,2,3.0,1,0,5.0,0,1,0,0,0,0
3355,0.18604651162790697,-0.7413281983351195,-0.2918825299667802,1,0,1,3.0,6.0,2,3.0,3,1,6.0,1,0,1,1,0,1
3693,0.2790697674418605,-0.4148093648249445,0.08231166338981993,0,0,1,3.0,6.0,2,4.0,3,1,5.0,0,1,0,1,0,0
3499,0.39534883720930236,2.418268479888492,0.8307000501030202,0,3,4,3.0,4.0,3,5.0,1,0,7.0,1,1,0,1,0,1
4715,0.7674418604651162,-0.023464015039302448,-1.0402709166799804,1,2,1,5.0,4.0,0,3.0,3,1,5.0,1,0,1,1,0,1
3443,0.5813953488372093,2.376906776252611,0.20704306117535332,0,3,3,2.0,4.0,3,5.0,2,0,3.0,0,0,1,0,0,0
301,0.0,-1.4564084208092907,0.08231166338981993,0,0,2,2.0,4.0,2,3.0,3,1,5.0,0,1,0,1,0,0
3699,0.37209302325581395,0.7393412500916544,0.9554314478885536,1,1,5,4.0,4.0,1,5.0,3,1,5.0,0,0,1,0,0,0
3709,0.37209302325581395,-0.35614733322597886,-0.541345325537847,0,2,1,7.0,4.0,0,4.0,1,0,4.0,1,0,0,0,1,1
3266,0.39534883720930236,-0.16166778439957746,-0.7908081211089137,0,2,4,4.0,4.0,0,3.0,1,1,7.0,1,0,1,1,0,1
2193,0.6511627906976744,0.46154173096028145,-0.2918825299667802,0,1,1,7.0,3.0,1,3.0,1,0,4.0,1,1,0,1,0,0
3617,0.4418604651162791,0.6287782346034344,-0.41661392775231354,0,1,4,6.0,4.0,1,5.0,1,0,5.0,0,0,1,1,0,0
3508,0.3023255813953488,-0.5532119885296228,-1.0402709166799804,0,0,1,2.0,4.0,2,3.0,2,0,5.0,1,0,1,0,0,0
3779,0.5116279069767442,-0.1877177035164063,1.3296256412451537,0,2,5,2.0,4.0,0,3.0,1,0,4.0,1,0,1,1,0,0
724,0.13953488372093026,-0.234050765762369,-0.2918825299667802,0,2,3,2.0,4.0,0,3.0,1,0,3.0,0,1,0,1,0,0
1225,0.6279069767441862,1.6266293348190604,2.3274768235294205,0,3,3,2.0,4.0,3,4.0,1,1,2.0,0,0,0,1,1,0
1263,0.5581395348837209,-1.1450025174737646,0.3317744589608867,0,0,1,1.0,3.0,2,4.0,1,0,3.0,1,1,0,1,0,0
1625,0.2558139534883721,-0.234050765762369,-0.2918825299667802,0,2,3,2.0,3.0,0,3.0,1,0,2.0,1,0,0,0,1,1
974,0.2093023255813954,-0.6866432536242193,-0.9155395188944471,0,2,4,4.0,5.0,0,3.0,3,1,3.0,1,0,1,1,0,1
1595,0.18604651162790697,-1.2241465465462673,-0.41661392775231354,0,0,3,2.0,4.0,2,4.0,1,0,3.0,0,0,1,1,0,0
379,0.8604651162790699,1.6176808893209131,-0.9155395188944471,1,3,5,3.0,3.0,3,3.0,1,1,4.0,0,0,1,0,0,0
2115,0.2558139534883721,-1.1382414697640533,-1.1650023144655137,1,0,1,7.0,4.0,2,3.0,3,0,3.0,0,1,0,1,0,0
2163,0.41860465116279066,0.35813747187057926,-0.7908081211089137,1,1,1,2.0,4.0,1,3.0,3,0,2.0,1,0,1,1,0,0
912,0.18604651162790697,-1.1233273939338078,-0.6660767233233803,1,0,1,2.0,3.0,2,3.0,1,1,2.0,1,0,1,0,0,0
1706,0.34883720930232565,-1.1567349237935576,-0.9155395188944471,0,0,3,1.0,3.0,2,5.0,1,0,3.0,0,0,1,1,0,0
861,0.6511627906976744,1.6950352292937865,-0.9155395188944471,0,3,2,1.0,3.0,3,5.0,3,0,3.0,0,1,0,1,0,0
2805,0.5348837209302326,-0.5235826912135351,0.20704306117535332,1,0,3,5.0,3.0,2,3.0,1,0,5.0,0,0,1,0,0,0
3738,0.5581395348837209,0.4024819906725092,-0.41661392775231354,0,2,5,5.0,2.0,0,4.0,1,1,4.0,1,0,1,1,0,0
4302,0.5813953488372093,-0.45139856419514685,-1.0402709166799804,0,0,3,5.0,4.0,2,5.0,1,0,7.0,0,0,1,0,0,0
4389,0.2093023255813954,0.2835670927193517,2.452208221314954,0,2,3,3.0,4.0,0,4.0,3,0,5.0,1,1,0,0,0,0
4608,0.37209302325581395,0.4181914838803678,-1.0402709166799804,0,2,4,2.0,5.0,0,3.0,1,1,5.0,0,0,1,1,0,0
722,0.4651162790697675,-1.161308573714833,0.08231166338981993,0,0,5,1.0,3.0,2,3.0,1,0,5.0,1,1,0,0,0,1
1811,0.4651162790697675,0.5937798699884582,0.7059686523174868,1,1,5,1.0,4.0,1,3.0,1,0,5.0,1,0,1,1,0,0
2368,0.5813953488372093,2.2303511244273984,-0.7908081211089137,0,4,5,4.0,5.0,4,3.0,1,0,3.0,1,0,1,1,0,0
3629,0.6046511627906977,2.536785669152843,0.8307000501030202,0,3,3,3.0,5.0,3,3.0,1,0,6.0,1,0,1,1,0,0
178,0.6511627906976744,0.38359082795419824,-1.1650023144655137,0,1,2,2.0,3.0,1,5.0,3,0,4.0,0,1,0,1,0,0
798,0.34883720930232565,-1.2350835354884473,1.9532826301728206,1,0,4,5.0,4.0,2,4.0,1,1,2.0,1,1,0,0,0,0
47,0.4418604651162791,-1.0940958053065266,1.2048942434596204,0,0,4,5.0,3.0,2,4.0,1,0,4.0,1,0,1,1,0,0
2591,0.5581395348837209,2.4528691358146615,0.20704306117535332,0,3,2,3.0,5.0,3,5.0,1,0,5.0,1,0,1,1,0,1
4015,0.34883720930232565,-0.37583391332190297,-1.0402709166799804,0,0,1,3.0,4.0,2,5.0,1,1,6.0,1,0,1,0,0,0
3950,0.7674418604651162,-0.4301211493439966,-0.6660767233233803,1,0,4,3.0,5.0,2,3.0,3,0,5.0,1,1,0,1,0,0
3316,0.37209302325581395,-0.061047486131521125,2.078014027958354,0,2,3,3.0,4.0,0,3.0,3,0,5.0,0,1,0,0,0,1
3747,0.6976744186046512,1.091114585341045,-0.541345325537847,1,1,4,2.0,5.0,1,4.0,1,0,7.0,0,0,1,1,0,0
1879,0.5581395348837209,-0.7890532409919051,-0.2918825299667802,0,2,3,3.0,3.0,0,3.0,1,0,4.0,0,0,1,1,0,1
2363,0.45633174702942136,-0.234050765762369,-1.0402709166799804,0,0,1,2.0,3.0,2,3.0,1,0,5.0,0,0,1,1,0,0
1462,0.4883720930232558,0.6973829834225637,1.8285512323872872,0,3,1,1.0,4.0,3,3.0,3,0,3.0,0,1,0,1,0,0
4485,0.2093023255813954,-0.09584699640209397,-1.0402709166799804,0,0,4,5.0,6.0,2,3.0,1,0,5.0,0,0,1,1,0,1
2290,0.39534883720930236,-0.7071252510977565,0.20704306117535332,0,2,5,2.0,0.0,0,3.0,3,0,3.0,1,1,0,1,0,1
1772,0.2325581395348838,-0.569319190426288,0.8307000501030202,0,2,5,1.0,1.0,0,5.0,1,1,4.0,1,1,0,0,0,0
1300,0.37209302325581395,-0.34302294649536286,-0.16715113218124683,0,2,1,2.0,1.0,0,3.0,3,0,5.0,1,0,0,0,1,0
602,0.2790697674418605,-0.32751230763190753,-0.9155395188944471,1,2,2,6.0,4.0,0,3.0,1,1,3.0,0,1,0,1,0,0
4470,0.8372093023255814,-0.4764542115899593,-0.2918825299667802,0,2,5,4.0,4.0,0,3.0,1,1,5.0,1,0,1,1,0,0
1047,0.34883720930232565,-0.234050765762369,-0.2918825299667802,0,2,3,1.0,3.0,0,5.0,3,0,2.0,1,1,0,0,0,0
4382,0.813953488372093,0.14536332335907667,-0.2918825299667802,1,2,4,5.0,4.0,0,5.0,1,0,6.0,1,0,0,1,1,0
3144,0.9534883720930233,-0.4706874356022644,-0.7908081211089137,0,0,2,6.0,4.0,2,3.0,1,1,5.0,1,0,0,1,1,0
2027,0.39534883720930236,-0.6822684580473473,-0.9155395188944471,0,2,4,3.0,3.0,0,5.0,1,0,5.0,0,0,1,1,0,1
965,0.45633174702942136,-0.9654370444776086,1.2048942434596204,0,0,5,4.0,3.0,2,3.0,1,0,5.0,1,1,0,1,0,0
3624,0.4418604651162791,-0.5633535600941898,-0.16715113218124683,0,0,1,4.0,4.0,2,4.0,1,1,7.0,1,0,1,0,0,0
4115,0.744186046511628,0.38935760394189317,1.2048942434596204,1,2,1,3.0,4.0,0,3.0,1,0,5.0,1,0,1,0,0,1
